Trd, 004456.917, 150.0
Trd, 004484.000, 150.0
Trd, 004485.083, 130.0
Trd, 004487.000, 90.0
Trd, 004514.667, 150.0
Trd, 004516.000, 130.0
Trd, 004544.417, 150.0
Trd, 004545.000, 130.0
Trd, 004570.667, 150.0
Trd, 004571.833, 130.0
Trd, 004577.083, 90.0
Trd, 004600.833, 150.0
Trd, 004601.583, 130.0
Trd, 004605.250, 90.0
Trd, 004628.167, 150.0
Trd, 004628.917, 130.0
Trd, 004630.500, 90.0
Trd, 004632.333, 80
Trd, 004657.333, 150.0
Trd, 004658.167, 130.0
Trd, 004660.417, 90.0
Trd, 004662.750, 70.0
Trd, 004686.583, 150.0
Trd, 004687.167, 130.0
Trd, 004688.500, 94
Trd, 004688.667, 90.0
Trd, 004714.500, 150.0
Trd, 004715.083, 130.0
Trd, 004718.000, 90.0
Trd, 004744.083, 150.0
Trd, 004746.083, 130.0
Trd, 004747.667, 90.0
Trd, 004749.250, 90.0
Trd, 004773.167, 150.0
Trd, 004773.667, 130.0
Trd, 004775.583, 92
Trd, 004777.833, 90.0
Trd, 004800.750, 150.0
Trd, 004801.250, 130.0
Trd, 004802.333, 90.0
Trd, 004807.000, 70.0
Trd, 004829.833, 150.0
Trd, 004830.333, 130.0
Trd, 004832.333, 90.0
Trd, 004837.083, 85.0
Trd, 004859.083, 150.0
Trd, 004859.583, 130.0
Trd, 004862.333, 90.0
Trd, 004871.083, 90.0
Trd, 004886.500, 150.0
Trd, 004886.833, 130.0
Trd, 004887.917, 90.0
Trd, 004890.333, 90.0
Trd, 004916.333, 150.0
Trd, 004917.083, 130.0
Trd, 004917.833, 90.0
Trd, 004919.083, 90.0
Trd, 004943.417, 131
Trd, 004944.167, 130.0
Trd, 004946.083, 90.0
Trd, 004974.083, 150.0
Trd, 004974.250, 130.0
Trd, 004974.417, 90.0
Trd, 004975.417, 83
