Trd, 000030.100, 78
Trd, 000030.400, 86
Trd, 000030.500, 98
Trd, 000031.600, 91
Trd, 000036.250, 96
Trd, 000043.250, 107
Trd, 000060.750, 95
Trd, 000060.800, 100
Trd, 000062.300, 100
Trd, 000070.850, 93
Trd, 000090.300, 100
Trd, 000091.150, 97
Trd, 000091.450, 103
Trd, 000119.200, 105
Trd, 000120.700, 103
Trd, 000121.600, 99
Trd, 000122.050, 105
Trd, 000127.900, 105
Trd, 000150.900, 129
Trd, 000150.950, 124
Trd, 000154.900, 109
Trd, 000170.650, 95
Trd, 000181.050, 112
Trd, 000181.800, 114
Trd, 000185.850, 106
Trd, 000187.950, 96
Trd, 000210.800, 110
Trd, 000210.900, 108
Trd, 000221.550, 106
Trd, 000233.850, 103
Trd, 000234.650, 102
Trd, 000243.050, 106
Trd, 000244.900, 117
Trd, 000254.200, 107
Trd, 000272.450, 109
Trd, 000273.100, 112
Trd, 000276.700, 107
Trd, 000300.700, 110
Trd, 000301.550, 99
Trd, 000302.550, 105
Trd, 000322.850, 104
Trd, 000331.200, 105
Trd, 000332.300, 104
Trd, 000333.650, 103
Trd, 000346.400, 105
Trd, 000360.800, 118
Trd, 000361.300, 113
Trd, 000376.650, 102
Trd, 000378.250, 105
Trd, 000390.850, 100
Trd, 000397.900, 137
Trd, 000418.900, 115
Trd, 000420.700, 101
Trd, 000421.700, 101
Trd, 000422.150, 102
Trd, 000423.150, 126
Trd, 000450.900, 115
Trd, 000452.200, 115
Trd, 000481.750, 125
Trd, 000483.600, 130
