Trd, 000030.320, 150.0
Trd, 000030.580, 133
Trd, 000030.640, 116.0
Trd, 000030.860, 115
Trd, 000031.220, 96
Trd, 000031.800, 120
Trd, 000032.040, 115
Trd, 000032.060, 100.0
Trd, 000035.500, 109
Trd, 000037.760, 102
Trd, 000039.560, 100
Trd, 000043.320, 96
Trd, 000047.440, 91.0
Trd, 000049.680, 108.0
Trd, 000060.140, 119
Trd, 000060.260, 105
Trd, 000060.380, 75.0
Trd, 000060.520, 70.0
Trd, 000060.780, 76
Trd, 000061.220, 99
Trd, 000061.300, 94
Trd, 000061.460, 100.0
Trd, 000062.000, 110
Trd, 000063.400, 98
Trd, 000064.040, 99
Trd, 000065.280, 108.0
Trd, 000071.480, 117
Trd, 000076.840, 118
Trd, 000090.480, 66.0
Trd, 000090.640, 70.0
Trd, 000090.700, 58.0
Trd, 000090.800, 79
Trd, 000091.240, 83.0
Trd, 000092.340, 88
Trd, 000092.780, 87
Trd, 000094.080, 89
Trd, 000095.180, 91.0
Trd, 000097.520, 95.0
Trd, 000100.400, 100.0
Trd, 000109.100, 108.0
Trd, 000116.640, 100
Trd, 000120.240, 100
Trd, 000120.360, 116.0
Trd, 000120.400, 70
Trd, 000120.720, 66.0
Trd, 000120.900, 81
Trd, 000120.960, 83.0
Trd, 000121.220, 84
Trd, 000121.860, 106
Trd, 000122.320, 105
Trd, 000123.940, 106.0
Trd, 000127.520, 105
Trd, 000132.500, 108.0
Trd, 000140.160, 105
Trd, 000150.160, 70.0
Trd, 000150.480, 98.0
Trd, 000150.600, 97.0
Trd, 000150.780, 97.0
Trd, 000150.820, 98.0
Trd, 000150.880, 95
Trd, 000151.300, 100.0
Trd, 000151.340, 94
Trd, 000152.380, 99
Trd, 000154.580, 100
Trd, 000158.720, 103
Trd, 000169.240, 108.0
Trd, 000180.320, 103
Trd, 000180.420, 119
Trd, 000180.800, 100.0
Trd, 000180.980, 84
Trd, 000181.460, 99
Trd, 000181.960, 93
Trd, 000182.280, 98
Trd, 000182.500, 99
Trd, 000183.020, 96
Trd, 000183.780, 97
Trd, 000184.060, 100
Trd, 000199.720, 108.0
Trd, 000210.400, 91
Trd, 000210.520, 75.0
Trd, 000210.560, 91
Trd, 000211.120, 88
Trd, 000211.640, 89
Trd, 000211.880, 96.0
Trd, 000213.120, 96.0
Trd, 000213.680, 96
Trd, 000214.500, 97.0
Trd, 000215.600, 97
Trd, 000215.820, 100.0
Trd, 000216.660, 108.0
Trd, 000223.520, 95
Trd, 000240.300, 66.0
Trd, 000240.560, 103
Trd, 000241.540, 98
Trd, 000241.580, 97
Trd, 000242.320, 97
Trd, 000242.440, 98.0
Trd, 000242.800, 97
Trd, 000243.260, 99.0
Trd, 000243.300, 100.0
Trd, 000244.680, 100
Trd, 000246.380, 101
Trd, 000249.380, 108.0
Trd, 000270.600, 105
Trd, 000270.740, 106
Trd, 000270.980, 91
Trd, 000271.240, 103
Trd, 000271.620, 99
Trd, 000272.140, 98
Trd, 000272.300, 99.0
Trd, 000272.540, 99.0
Trd, 000273.000, 100.0
Trd, 000274.840, 102
Trd, 000275.440, 97
Trd, 000279.440, 108.0
Trd, 000279.780, 109
Trd, 000300.360, 106
Trd, 000300.520, 57
Trd, 000300.640, 58.0
Trd, 000300.680, 93
Trd, 000301.380, 117.0
Trd, 000301.820, 118
Trd, 000302.360, 116
Trd, 000302.400, 116.0
Trd, 000303.100, 111
Trd, 000303.920, 112
Trd, 000303.960, 110
Trd, 000330.500, 125.0
Trd, 000330.700, 82
Trd, 000331.320, 116.0
Trd, 000331.500, 110
Trd, 000331.860, 112
Trd, 000332.420, 110
Trd, 000332.780, 110
Trd, 000335.440, 106
Trd, 000336.220, 106
Trd, 000336.480, 105
Trd, 000338.900, 104
Trd, 000347.480, 100.0
Trd, 000358.420, 103
Trd, 000360.460, 79.0
Trd, 000360.540, 91
Trd, 000360.800, 91
Trd, 000360.860, 100.0
Trd, 000360.880, 124.0
Trd, 000361.940, 107
Trd, 000362.420, 106
Trd, 000363.380, 107
Trd, 000363.880, 108
Trd, 000364.360, 107
Trd, 000365.740, 108.0
Trd, 000378.480, 120
Trd, 000381.500, 100
Trd, 000390.440, 137
Trd, 000390.600, 101
Trd, 000391.180, 100
Trd, 000391.540, 99
Trd, 000392.160, 97.0
Trd, 000392.360, 98.0
Trd, 000392.560, 97
Trd, 000392.600, 96
Trd, 000392.620, 100.0
Trd, 000392.700, 106
Trd, 000393.040, 93.0
Trd, 000393.060, 91.0
Trd, 000394.300, 86
Trd, 000398.820, 119
Trd, 000420.540, 105
Trd, 000420.620, 150.0
Trd, 000421.180, 117
Trd, 000421.380, 116.0
Trd, 000421.520, 116
Trd, 000421.640, 111
Trd, 000423.080, 108
Trd, 000424.140, 100.0
Trd, 000425.040, 91.0
Trd, 000425.720, 95
Trd, 000426.120, 97
Trd, 000429.560, 94
Trd, 000441.560, 95
Trd, 000450.960, 119
Trd, 000450.980, 118
Trd, 000451.000, 117
Trd, 000451.040, 120
Trd, 000451.900, 116.0
Trd, 000451.960, 116
Trd, 000453.000, 114
Trd, 000454.160, 109
Trd, 000455.920, 105.0
Trd, 000456.740, 104.0
Trd, 000457.600, 104.0
Trd, 000465.020, 100.0
Trd, 000468.800, 108.0
Trd, 000480.840, 103
Trd, 000480.920, 105
Trd, 000481.020, 104
Trd, 000481.040, 106
Trd, 000481.180, 124.0
Trd, 000481.700, 103
Trd, 000481.960, 102
Trd, 000483.060, 104
Trd, 000483.240, 101.0
Trd, 000486.120, 100.0
Trd, 000488.860, 101
Trd, 000489.800, 102
Trd, 000510.600, 101
Trd, 000510.740, 107.0
Trd, 000511.140, 75.0
Trd, 000511.160, 99.0
Trd, 000512.140, 99.0
Trd, 000512.480, 94
Trd, 000513.080, 95
Trd, 000513.860, 99.0
Trd, 000516.040, 100.0
Trd, 000530.200, 108.0
Trd, 000540.760, 104
Trd, 000540.820, 100.0
Trd, 000541.120, 137
Trd, 000541.200, 118.0
Trd, 000541.620, 117.0
Trd, 000542.060, 119
Trd, 000542.300, 118
Trd, 000543.000, 116.0
Trd, 000543.640, 115
Trd, 000544.380, 114
Trd, 000548.280, 115
Trd, 000567.380, 106
Trd, 000570.880, 64.0
Trd, 000571.080, 58.0
Trd, 000571.180, 66.0
Trd, 000571.300, 70.0
Trd, 000572.280, 88
Trd, 000572.520, 89
Trd, 000572.540, 89.0
Trd, 000574.060, 91.0
Trd, 000574.540, 95.0
Trd, 000575.140, 95
Trd, 000581.440, 100.0
Trd, 000582.600, 100
Trd, 000600.820, 66.0
Trd, 000600.900, 70.0
