Trd, 000007.800, 100
Trd, 000009.700, 69
Trd, 000022.900, 91
Trd, 000026.200, 119
Trd, 000029.900, 101
Trd, 000031.000, 88
Trd, 000036.900, 94
Trd, 000042.700, 93
Trd, 000049.350, 94
Trd, 000049.750, 89
Trd, 000063.400, 98
Trd, 000066.150, 98
Trd, 000084.000, 98
Trd, 000091.700, 97
Trd, 000101.250, 97
Trd, 000102.300, 96
Trd, 000104.200, 95
Trd, 000120.750, 95
Trd, 000131.300, 96
Trd, 000149.450, 96
Trd, 000165.450, 94
Trd, 000179.800, 93
Trd, 000202.700, 94
Trd, 000218.750, 94
Trd, 000227.300, 94
Trd, 000262.050, 94
Trd, 000299.750, 93
Trd, 000303.050, 94
Trd, 000313.550, 93
Trd, 000330.800, 93
Trd, 000355.950, 93
Trd, 000363.900, 93
Trd, 000370.650, 92
Trd, 000394.300, 91
Trd, 000443.200, 91
Trd, 000482.000, 91
Trd, 000555.750, 91
Trd, 000555.800, 92
Trd, 000599.000, 90
Trd, 000704.600, 90
Trd, 000705.600, 89
Trd, 000729.350, 88
Trd, 000812.400, 88
Trd, 000824.350, 87
Trd, 000825.000, 87
Trd, 000872.400, 86
Trd, 000874.950, 86
Trd, 000936.200, 85
Trd, 000937.550, 85
Trd, 000937.750, 85
Trd, 000938.100, 85
Trd, 000950.550, 84
Trd, 000992.950, 84
Trd, 001012.900, 84
Trd, 001054.950, 84
Trd, 001058.200, 83
Trd, 001059.400, 83
Trd, 001072.300, 83
Trd, 001101.800, 83
Trd, 001113.100, 83
Trd, 001125.450, 83
Trd, 001138.300, 82
Trd, 001141.100, 83
Trd, 001173.000, 82
Trd, 001189.150, 82
Trd, 001231.800, 82
Trd, 001237.650, 82
Trd, 001266.350, 82
Trd, 001266.700, 83
Trd, 001295.550, 82
Trd, 001296.100, 83
Trd, 001296.950, 82
Trd, 001297.550, 83
Trd, 001353.450, 82
Trd, 001368.850, 83
Trd, 001386.100, 83
Trd, 001415.000, 81
Trd, 001415.850, 81
Trd, 001416.200, 81
Trd, 001428.700, 81
Trd, 001433.400, 80
Trd, 001439.900, 81
Trd, 001459.150, 83
Trd, 001462.100, 88
Trd, 001462.450, 88
Trd, 001479.550, 87
Trd, 001484.450, 87
Trd, 001490.150, 86
Trd, 001495.950, 85
Trd, 001511.200, 86
Trd, 001526.150, 85
Trd, 001543.600, 85
Trd, 001557.350, 85
Trd, 001558.750, 85
Trd, 001559.400, 85
Trd, 001568.900, 84
Trd, 001601.750, 84
Trd, 001622.250, 84
Trd, 001645.800, 84
Trd, 001652.650, 84
Trd, 001663.400, 83
Trd, 001663.450, 83
Trd, 001663.950, 83
Trd, 001670.500, 96
Trd, 001675.000, 100
Trd, 001679.600, 101
Trd, 001685.300, 101
Trd, 001690.450, 100
Trd, 001701.350, 100
Trd, 001704.400, 99
Trd, 001713.200, 98
Trd, 001723.650, 97
Trd, 001746.050, 97
Trd, 001750.250, 98
Trd, 001769.600, 97
Trd, 001773.650, 97
Trd, 001777.000, 96
Trd, 001793.000, 95
