Trd, 000007.400, 88
Trd, 000016.450, 83
Trd, 000017.700, 103
Trd, 000021.150, 120
Trd, 000028.700, 99
Trd, 000042.900, 95
Trd, 000058.000, 99
Trd, 000060.150, 103
Trd, 000063.550, 100
Trd, 000064.500, 98
Trd, 000079.650, 98
Trd, 000081.700, 102
Trd, 000094.000, 99
Trd, 000103.400, 99
Trd, 000117.600, 98
Trd, 000136.400, 97
Trd, 000139.650, 101
Trd, 000146.950, 99
Trd, 000148.150, 97
Trd, 000174.350, 96
Trd, 000178.100, 93
Trd, 000184.500, 98
Trd, 000186.800, 95
Trd, 000202.100, 94
Trd, 000220.600, 94
Trd, 000223.800, 98
Trd, 000239.600, 93
Trd, 000264.750, 96
Trd, 000266.450, 92
Trd, 000274.450, 92
Trd, 000275.950, 91
Trd, 000295.650, 93
Trd, 000303.950, 91
Trd, 000306.200, 91
Trd, 000327.450, 90
Trd, 000332.550, 93
Trd, 000336.350, 93
Trd, 000337.600, 89
Trd, 000354.150, 89
Trd, 000381.100, 93
Trd, 000389.400, 90
Trd, 000393.150, 91
Trd, 000404.000, 89
Trd, 000415.600, 88
Trd, 000424.150, 93
Trd, 000445.400, 93
Trd, 000446.900, 89
Trd, 000473.650, 88
Trd, 000475.050, 92
Trd, 000488.400, 87
Trd, 000501.350, 87
Trd, 000501.900, 91
Trd, 000526.750, 86
Trd, 000528.000, 86
Trd, 000540.400, 89
Trd, 000545.300, 86
Trd, 000567.650, 89
Trd, 000570.300, 85
Trd, 000581.400, 90
Trd, 000586.100, 84
Trd, 000589.550, 85
Trd, 000627.150, 89
Trd, 000630.850, 84
Trd, 000641.350, 89
Trd, 000661.450, 83
Trd, 000675.150, 82
Trd, 000676.450, 86
Trd, 000709.450, 86
Trd, 000733.600, 81
Trd, 000750.200, 84
Trd, 000752.350, 82
Trd, 000764.100, 83
Trd, 000779.600, 80
Trd, 000785.350, 82
Trd, 000812.650, 80
Trd, 000844.000, 79
Trd, 000847.800, 82
Trd, 000878.150, 82
Trd, 000879.100, 79
Trd, 000902.150, 80
Trd, 000914.250, 82
Trd, 000924.250, 80
Trd, 000942.300, 82
Trd, 000943.250, 80
Trd, 000960.250, 79
Trd, 000975.450, 79
Trd, 000977.750, 81
Trd, 001001.250, 79
Trd, 001019.900, 80
Trd, 001028.750, 78
Trd, 001048.250, 80
Trd, 001067.250, 80
Trd, 001088.550, 78
Trd, 001098.200, 80
Trd, 001144.550, 80
Trd, 001146.800, 77
Trd, 001161.850, 79
Trd, 001180.650, 79
Trd, 001226.650, 78
Trd, 001226.700, 77
Trd, 001242.950, 77
Trd, 001273.350, 77
Trd, 001280.500, 76
Trd, 001302.600, 75
Trd, 001321.850, 74
Trd, 001325.450, 76
Trd, 001360.100, 75
Trd, 001377.050, 75
Trd, 001386.600, 75
Trd, 001443.350, 75
Trd, 001446.350, 73
Trd, 001456.800, 75
Trd, 001497.350, 74
Trd, 001537.000, 73
Trd, 001537.600, 72
Trd, 001547.500, 73
Trd, 001592.150, 73
Trd, 001606.700, 73
Trd, 001644.350, 73
Trd, 001658.550, 73
Trd, 001715.050, 72
Trd, 001728.950, 72
Trd, 001752.800, 72
Trd, 001797.000, 72
