Trd, 000030.120, 136
Trd, 000030.320, 131.0
Trd, 000030.500, 134.0
Trd, 000030.740, 142.0
Trd, 000031.200, 151.0
Trd, 000031.980, 145.0
Trd, 000032.220, 175
Trd, 000060.140, 141
Trd, 000060.260, 142.0
Trd, 000060.380, 157
Trd, 000061.660, 133.0
Trd, 000061.680, 147.0
Trd, 000061.960, 151.0
Trd, 000069.540, 153
Trd, 000070.240, 167
Trd, 000078.460, 137
Trd, 000090.680, 140.0
Trd, 000090.880, 153.0
Trd, 000091.380, 160
Trd, 000091.520, 142
Trd, 000094.140, 157
Trd, 000094.320, 149
Trd, 000094.620, 148
Trd, 000094.800, 158
Trd, 000120.860, 153.0
Trd, 000120.880, 152
Trd, 000121.160, 139.0
Trd, 000122.540, 140.0
Trd, 000122.640, 146.0
Trd, 000123.080, 134
Trd, 000124.700, 155
Trd, 000136.740, 159
Trd, 000150.300, 134.0
Trd, 000150.680, 157
Trd, 000150.720, 147
Trd, 000150.860, 160
Trd, 000152.140, 145.0
Trd, 000152.720, 172
Trd, 000162.520, 152.0
Trd, 000168.240, 150
Trd, 000180.240, 130.0
Trd, 000180.800, 146
Trd, 000181.320, 132.0
Trd, 000181.500, 189
Trd, 000182.260, 163
Trd, 000183.060, 156
Trd, 000184.840, 152.0
Trd, 000210.320, 164
Trd, 000210.820, 132.0
Trd, 000210.900, 133.0
Trd, 000210.920, 141.0
Trd, 000212.500, 146
Trd, 000212.620, 147.0
Trd, 000213.020, 163
Trd, 000240.340, 145.0
Trd, 000240.740, 133.0
Trd, 000240.800, 147.0
Trd, 000240.860, 153.0
Trd, 000241.620, 133
Trd, 000242.000, 161
Trd, 000251.780, 157
Trd, 000255.880, 144
Trd, 000270.300, 157
Trd, 000270.700, 130.0
Trd, 000271.120, 152
Trd, 000271.640, 155
Trd, 000271.660, 141
Trd, 000277.320, 153.0
Trd, 000277.700, 145.0
Trd, 000285.400, 144
Trd, 000287.020, 159
Trd, 000301.380, 147
Trd, 000301.460, 146
Trd, 000301.740, 144
Trd, 000301.820, 147.0
Trd, 000302.760, 145
Trd, 000305.220, 153.0
Trd, 000311.120, 153
Trd, 000330.520, 142.0
Trd, 000331.160, 153.0
Trd, 000332.060, 142.0
Trd, 000332.400, 142
Trd, 000335.220, 145.0
Trd, 000338.540, 159
Trd, 000343.180, 168
Trd, 000354.880, 154
Trd, 000361.100, 152.0
Trd, 000361.200, 148
Trd, 000362.100, 159
Trd, 000362.960, 192.0
Trd, 000363.580, 158
Trd, 000380.100, 163
Trd, 000390.720, 146.0
Trd, 000390.980, 132.0
Trd, 000391.660, 140.0
Trd, 000392.700, 134.0
Trd, 000394.540, 153.0
Trd, 000395.960, 155
Trd, 000404.180, 156
Trd, 000420.880, 155
Trd, 000420.960, 153
Trd, 000421.020, 145.0
Trd, 000421.120, 151.0
Trd, 000421.340, 146
Trd, 000423.000, 158
Trd, 000423.200, 162
Trd, 000425.240, 160
Trd, 000425.700, 162
Trd, 000450.560, 147.0
Trd, 000451.000, 151
Trd, 000451.160, 147
Trd, 000452.020, 149
Trd, 000452.260, 142.0
Trd, 000452.580, 152.0
Trd, 000454.840, 159
Trd, 000470.280, 158
Trd, 000474.640, 163
Trd, 000480.560, 157
Trd, 000480.920, 132
Trd, 000482.180, 141.0
Trd, 000482.340, 147.0
Trd, 000482.500, 139.0
Trd, 000482.560, 153.0
Trd, 000489.360, 154
Trd, 000500.380, 160
Trd, 000510.940, 143
Trd, 000511.060, 144
Trd, 000511.340, 146.0
Trd, 000511.360, 141.0
Trd, 000511.960, 140
Trd, 000513.800, 153.0
Trd, 000517.560, 155
Trd, 000523.660, 159
Trd, 000529.280, 164
Trd, 000541.200, 132.0
Trd, 000541.220, 140.0
Trd, 000541.840, 145
Trd, 000542.820, 153.0
Trd, 000543.700, 144
Trd, 000544.880, 145.0
Trd, 000570.700, 159
Trd, 000570.960, 143
Trd, 000571.320, 143
Trd, 000571.740, 130.0
Trd, 000572.340, 146.0
Trd, 000573.520, 134
Trd, 000582.180, 151.0
Trd, 000584.880, 166
Trd, 000600.740, 149
Trd, 000600.980, 156
Trd, 000601.620, 152
Trd, 000601.900, 164
Trd, 000602.940, 150
Trd, 000606.060, 153.0
Trd, 000619.880, 161
Trd, 000627.440, 159
Trd, 000629.540, 144.0
Trd, 000631.060, 133.0
Trd, 000631.280, 142.0
Trd, 000631.380, 142
Trd, 000631.580, 146.0
Trd, 000631.820, 138
Trd, 000632.180, 152.0
Trd, 000636.900, 153
Trd, 000637.060, 161
Trd, 000661.020, 131.0
Trd, 000661.300, 132.0
Trd, 000661.520, 140.0
Trd, 000661.880, 147.0
Trd, 000662.220, 152
Trd, 000666.640, 153.0
Trd, 000673.480, 155
Trd, 000674.980, 151
Trd, 000685.320, 159
Trd, 000691.300, 132.0
Trd, 000691.560, 142.0
Trd, 000692.640, 142
Trd, 000695.920, 145.0
Trd, 000697.280, 151.0
Trd, 000697.900, 163
Trd, 000702.500, 155
Trd, 000714.940, 157
Trd, 000721.580, 130.0
Trd, 000721.640, 132.0
Trd, 000722.820, 142.0
Trd, 000722.840, 145.0
Trd, 000723.720, 151.0
Trd, 000748.120, 157
Trd, 000751.020, 189.0
Trd, 000751.140, 144.0
Trd, 000751.880, 147.0
Trd, 000752.140, 152.0
Trd, 000754.080, 151
Trd, 000756.740, 150
Trd, 000765.700, 155
Trd, 000767.040, 158
Trd, 000773.800, 164
Trd, 000781.000, 164
Trd, 000781.200, 153
Trd, 000781.860, 155
Trd, 000781.980, 163
Trd, 000782.100, 150
Trd, 000782.320, 163
Trd, 000783.460, 145.0
Trd, 000785.480, 131.0
Trd, 000796.100, 155
