Trd, 000030.560, 132
Trd, 000030.800, 128
Trd, 000031.040, 135
Trd, 000031.300, 96
Trd, 000031.340, 128
Trd, 000031.840, 100
Trd, 000032.260, 132
Trd, 000033.440, 137
Trd, 000041.140, 138
Trd, 000042.200, 140
Trd, 000043.720, 129
Trd, 000053.940, 117
Trd, 000060.120, 176
Trd, 000060.620, 119
Trd, 000060.880, 158
Trd, 000062.820, 157
Trd, 000063.360, 159
Trd, 000064.060, 150
Trd, 000066.200, 151
Trd, 000080.000, 148
Trd, 000087.100, 148
Trd, 000090.180, 120
Trd, 000090.220, 153
Trd, 000090.900, 183
Trd, 000091.100, 179
Trd, 000091.420, 165
Trd, 000092.580, 174
Trd, 000092.860, 173
Trd, 000093.220, 163
Trd, 000096.780, 162
Trd, 000112.100, 160
Trd, 000120.340, 170
Trd, 000120.540, 181
Trd, 000120.560, 167
Trd, 000120.740, 119
Trd, 000121.160, 128
Trd, 000121.520, 115
Trd, 000121.660, 135
Trd, 000122.220, 139
Trd, 000125.060, 141
Trd, 000134.100, 143
Trd, 000137.420, 149
Trd, 000143.160, 132
Trd, 000150.340, 95
Trd, 000150.520, 99
Trd, 000150.580, 102
Trd, 000151.040, 181
Trd, 000151.080, 179
Trd, 000151.500, 162
Trd, 000151.820, 138
Trd, 000161.600, 152
Trd, 000164.900, 153
Trd, 000168.940, 140
Trd, 000180.200, 186
Trd, 000180.560, 169
Trd, 000181.060, 151
Trd, 000181.180, 175
Trd, 000181.560, 138
Trd, 000181.780, 121
Trd, 000182.780, 122
Trd, 000185.680, 136
Trd, 000206.820, 134
Trd, 000210.300, 119
Trd, 000210.460, 161
Trd, 000210.640, 150
Trd, 000210.680, 115
Trd, 000211.280, 135
Trd, 000211.440, 160
Trd, 000212.700, 139
Trd, 000214.140, 178
Trd, 000216.960, 125
Trd, 000220.980, 149
Trd, 000226.740, 118
Trd, 000240.260, 131
Trd, 000240.320, 105
Trd, 000240.640, 128
Trd, 000240.740, 165
Trd, 000241.240, 101
Trd, 000241.260, 107
Trd, 000241.380, 114
Trd, 000241.520, 124
Trd, 000244.440, 133
Trd, 000248.200, 166
Trd, 000260.360, 133
Trd, 000270.320, 152
Trd, 000270.440, 129
Trd, 000270.480, 100
Trd, 000270.820, 129
Trd, 000271.080, 135
Trd, 000271.320, 142
Trd, 000271.420, 135
Trd, 000273.860, 150
Trd, 000282.880, 147
Trd, 000300.600, 189
Trd, 000300.620, 172
Trd, 000300.960, 117
Trd, 000301.000, 113
Trd, 000301.640, 163
Trd, 000302.460, 137
Trd, 000315.940, 157
Trd, 000321.060, 120
Trd, 000330.440, 103
Trd, 000330.540, 180
Trd, 000330.840, 81
Trd, 000331.120, 110
Trd, 000331.620, 137
Trd, 000332.060, 169
Trd, 000334.200, 160
Trd, 000350.920, 155
Trd, 000360.480, 158
Trd, 000360.680, 174
Trd, 000361.120, 148
Trd, 000361.520, 161
Trd, 000362.380, 136
Trd, 000364.580, 144
Trd, 000370.820, 152
Trd, 000374.040, 155
Trd, 000390.640, 173
Trd, 000390.660, 162
Trd, 000390.700, 144
Trd, 000390.880, 163
Trd, 000390.920, 125
Trd, 000391.200, 148
Trd, 000391.220, 115
Trd, 000391.720, 133
Trd, 000395.440, 148
Trd, 000399.780, 173
Trd, 000403.520, 164
Trd, 000405.380, 141
Trd, 000420.700, 89
Trd, 000420.960, 112
Trd, 000421.300, 136
Trd, 000421.540, 136
Trd, 000421.760, 148
Trd, 000424.700, 136
Trd, 000428.040, 168
Trd, 000429.520, 146
Trd, 000447.460, 134
Trd, 000450.560, 164
Trd, 000450.600, 112
Trd, 000450.760, 155
Trd, 000451.120, 145
Trd, 000451.300, 186
Trd, 000451.420, 181
Trd, 000451.600, 181
Trd, 000457.920, 143
Trd, 000465.120, 144
Trd, 000480.560, 98
Trd, 000480.740, 160
Trd, 000480.940, 138
Trd, 000481.120, 176
Trd, 000481.480, 169
Trd, 000482.680, 130
Trd, 000486.100, 143
Trd, 000501.120, 158
Trd, 000510.720, 139
Trd, 000511.140, 151
Trd, 000511.220, 169
Trd, 000511.320, 150
